 2458211.35650   17.963   0.144   Lulin (SLT)
 2458211.35870   18.266   0.163   Lulin (SLT)
 2458217.14430   18.137   0.129   Lulin (SLT)
 2458217.14660   18.368   0.122   Lulin (SLT)
 2458219.16380   18.370   0.175   Lulin (SLT)
 2458219.16600   18.488   0.143   Lulin (SLT)
 2458221.20590   18.414   0.139   Lulin (SLT)
 2458221.20820   18.364   0.147   Lulin (SLT)
 2458227.15000   18.145   0.117   Lulin (SLT)
 2458227.15220   18.508   0.127   Lulin (SLT)
 2458231.27560   18.240   0.120   Lulin (SLT)
 2458231.27790   18.375   0.120   Lulin (SLT)
 2458243.29870   18.439   0.161   Lulin (SLT)
 2458243.30100   18.257   0.164   Lulin (SLT)
 2458244.11680   18.354   0.152   Lulin (SLT)
 2458244.11900   18.141   0.123   Lulin (SLT)
 2458251.15130   18.470   0.118   Lulin (SLT)
 2458251.15350   18.226   0.095   Lulin (SLT)
 2458252.26190   18.407   0.105   Lulin (SLT)
 2458252.26410   18.295   0.098   Lulin (SLT)
 2458253.15870   18.269   0.096   Lulin (SLT)
 2458253.16100   18.319   0.102   Lulin (SLT)
 2458254.27230   18.429   0.125   Lulin (SLT)
 2458255.12300   18.452   0.112   Lulin (SLT)
 2458255.12850   18.514   0.116   Lulin (SLT)
 2458256.25070   18.354   0.107   Lulin (SLT)
 2458256.25290   18.429   0.107   Lulin (SLT)
 2458257.13020   18.396   0.116   Lulin (SLT)
 2458257.13240   18.204   0.098   Lulin (SLT)
 2458258.25830   18.383   0.106   Lulin (SLT)
 2458258.26050   18.499   0.111   Lulin (SLT)
 2458260.09100   18.542   0.151   Lulin (SLT)
 2458260.09330   18.431   0.142   Lulin (SLT)
 2458263.26800   18.505   0.117   Lulin (SLT)
 2458263.27030   18.372   0.108   Lulin (SLT)
 2458264.11730   18.123   0.135   Lulin (SLT)
 2458264.11960   18.082   0.129   Lulin (SLT)
 2458265.15040   18.134   0.170   Lulin (SLT)
 2458266.11600   18.536   0.225   Lulin (SLT)
 2458266.11830   18.823   0.259   Lulin (SLT)
 2458267.19870   18.718   0.219   Lulin (SLT)
 2458267.20100   18.676   0.224   Lulin (SLT)
 2458274.26920   18.896   0.245   Lulin (SLT)
 2458274.27150   18.403   0.228   Lulin (SLT)
 2458277.25890   18.789   0.157   Lulin (SLT)
 2458277.26120   18.763   0.150   Lulin (SLT)
 2458291.34130   18.192   0.187   Lulin (SLT)
 2458297.26470   18.244   0.187   Lulin (SLT)
 2458297.26700   18.468   0.216   Lulin (SLT)
 2458297.34010   18.407   0.258   Lulin (SLT)
 2458308.19120   18.499   0.103   Lulin (SLT)
 2458308.19340   18.452   0.112   Lulin (SLT)
 2458311.12160   18.058   0.128   Lulin (SLT)
