ID|DateObs|TimeObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
11|2021-06-02|15:20:09|4C38-41-20210602_152004-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1155.0447|1152.8681|R_Astrodon_2018|2459368.1389930556|180.0|21.3156|2.6298|74.2926|1.0377
12|2021-06-02|15:23:28|4C38-41-20210602_152327-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1154.2436|1154.2838|R_Astrodon_2018|2459368.1412962964|180.0|21.3233|2.6763|74.5326|1.0366
13|2021-06-02|15:42:29|4C51-37-20210602_154224-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1040.8012|1024.5272|R_Astrodon_2018|2459368.154502315|180.0|21.5837|2.4853|58.3649|1.1715
14|2021-06-02|15:45:48|4C51-37-20210602_154547-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1040.5726|1025.2986|R_Astrodon_2018|2459368.1568055553|180.0|21.5798|2.5204|58.6251|1.1684
15|2021-06-02|14:05:34|4C71-07-20210602_140529-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1063.8849|1016.8038|R_Astrodon_2018|2459368.087199074|180.0|21.2772|4.3035|21.0791|2.7757
16|2021-06-02|14:08:53|4C71-07-20210602_140853-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1064.9127|1017.9098|R_Astrodon_2018|2459368.089502315|180.0|21.2732|4.0390|20.8124|2.8092
17|2021-06-02|15:58:43|BL-Lacertae-20210602_155838-R_Astrodon_2018_calib.fits|BL-Lacertae|22 02 43.30|+42 16 40.0|330.6804|42.2778|934.3846|942.1023|R_Astrodon_2018|2459368.165775463|180.0|18.9264|3.7530|23.573|2.4492
18|2021-06-02|16:02:02|BL-Lacertae-20210602_160201-R_Astrodon_2018_calib.fits|BL-Lacertae|22 02 43.30|+42 16 40.0|330.6804|42.2778|933.1005|940.4731|R_Astrodon_2018|2459368.168078704|180.0|19.8085|3.7390|24.1775|2.3937
19|2021-06-02|15:01:31|DA406-20210602_150125-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|1169.9418|1117.9227|R_Astrodon_2018|2459368.1260532406|180.0|21.3838|2.9255|78.0971|1.0211
20|2021-06-02|15:04:49|DA406-20210602_150448-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|1169.0828|1119.8046|R_Astrodon_2018|2459368.1283449074|180.0|21.3614|2.8921|78.3896|1.0201
21|2021-06-02|15:10:41|KS1510-08-20210602_151035-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|892.4416|1178.9467|R_Astrodon_2018|2459368.1324189813|180.0|21.1409|2.8224|55.498|1.2158
22|2021-06-02|15:13:59|KS1510-08-20210602_151359-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|892.9023|1176.9725|R_Astrodon_2018|2459368.134710648|180.0|21.1756|2.3544|55.2226|1.2200
23|2021-06-02|14:20:37|Mkn421-20210602_142032-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1010.6437|981.3522|R_Astrodon_2018|2459368.0976504628|180.0|21.2185|3.6704|36.4175|1.6974
24|2021-06-02|14:23:56|Mkn421-20210602_142355-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1011.0608|981.6646|R_Astrodon_2018|2459368.0999537036|180.0|21.2013|3.8977|35.7651|1.7244
25|2021-06-02|15:27:21|Mkn501-20210602_152721-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1027.0859|1023.6720|R_Astrodon_2018|2459368.1439930554|180.0|21.4866|2.4477|71.8618|1.0507
26|2021-06-02|15:30:39|Mkn501-20210602_153038-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1026.3532|1024.9028|R_Astrodon_2018|2459368.1462847223|180.0|21.4886|2.5494|72.1579|1.0491
27|2021-06-02|14:44:24|ON231-20210602_144419-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1018.5063|1021.4092|R_Astrodon_2018|2459368.1141666668|180.0|21.2921|3.2678|46.9171|1.3785
28|2021-06-02|14:47:42|ON231-20210602_144742-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1017.8498|1021.8902|R_Astrodon_2018|2459368.1164583336|180.0|21.2778|3.1557|46.1913|1.3952
29|2021-06-02|14:12:47|S4_0954+65-20210602_141247-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1040.2157|1001.5373|R_Astrodon_2018|2459368.092210648|180.0|20.8867|3.6465|27.1717|2.1935
30|2021-06-02|14:16:04|S4_0954+65-20210602_141604-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1040.2105|1002.2123|R_Astrodon_2018|2459368.094490741|180.0|20.8211|3.6876|26.8316|2.2193
31|2021-06-03|14:18:45|3C273-20210603_141840-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|1020.1634|1016.6879|R_Astrodon_2018|2459369.0963541665|180.0|21.2530|2.2370|45.3053|1.4176
32|2021-06-03|14:22:04|3C273-20210603_142203-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|1019.9367|1016.1449|R_Astrodon_2018|2459369.0986574073|180.0|21.2647|2.2717|44.5993|1.4353
33|2021-06-03|14:02:49|3C279-20210603_140244-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|1031.7462|1029.6993|R_Astrodon_2018|2459369.0852893516|180.0|21.3865|2.2741|48.7551|1.3379
34|2021-06-03|14:06:08|3C279-20210603_140607-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|1031.7021|1029.0096|R_Astrodon_2018|2459369.0875925925|180.0|21.3888|2.2041|48.1795|1.3500
35|2021-06-03|15:01:07|3C345-20210603_150107-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1023.2617|1027.1277|R_Astrodon_2018|2459369.125775463|180.0|21.0463|2.3164|70.634|1.0580
36|2021-06-03|15:04:24|3C345-20210603_150424-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1023.1494|1028.3426|R_Astrodon_2018|2459369.1280555557|180.0|21.0547|2.3103|70.9977|1.0557
37|2021-06-03|15:16:47|3C371-20210603_151641-R_Astrodon_2018_calib.fits|3C371|18 06 50.70|+69 49 28.0|271.7112|69.8244|1039.3505|1032.8186|R_Astrodon_2018|2459369.1366550927|180.0|21.4724|2.6787|40.5109|1.5325
38|2021-06-03|15:20:04|3C371-20210603_152004-R_Astrodon_2018_calib.fits|3C371|18 06 50.70|+69 49 28.0|271.7112|69.8244|1040.6943|1033.0466|R_Astrodon_2018|2459369.138935185|180.0|21.4533|2.5174|40.6768|1.5275
39|2021-06-03|13:54:54|4C29-45-20210603_135449-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1022.3154|1032.2166|R_Astrodon_2018|2459369.0797916665|180.0|21.4699|2.1978|52.159|1.2733
40|2021-06-03|13:58:13|4C29-45-20210603_135812-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1022.2459|1032.3651|R_Astrodon_2018|2459369.0820949073|180.0|21.4951|2.2009|51.4338|1.2861
41|2021-06-03|14:46:42|4C38-41-20210603_144637-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1158.3163|1159.6473|R_Astrodon_2018|2459369.1157638887|180.0|21.3432|2.4608|71.0901|1.0548
42|2021-06-03|14:50:00|4C38-41-20210603_145000-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1157.7096|1160.7865|R_Astrodon_2018|2459369.1180555555|180.0|21.3410|2.5464|71.5271|1.0522
43|2021-06-03|15:08:51|4C51-37-20210603_150846-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1032.3450|1020.9163|R_Astrodon_2018|2459369.1311458335|180.0|21.6065|2.4341|55.6067|1.2074
44|2021-06-03|15:12:09|4C51-37-20210603_151209-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1032.8678|1021.5608|R_Astrodon_2018|2459369.1334375|180.0|21.6010|2.3147|55.9478|1.2026
45|2021-06-03|13:32:04|4C71-07-20210603_133159-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1057.3783|1018.0527|R_Astrodon_2018|2459369.0639351853|180.0|21.4998|3.2043|23.4825|2.5065
46|2021-06-03|13:35:23|4C71-07-20210603_133522-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1058.1823|1018.8799|R_Astrodon_2018|2459369.066238426|180.0|21.4609|3.3387|23.2112|2.5339
47|2021-06-03|15:25:04|BL-Lacertae-20210603_152459-R_Astrodon_2018_calib.fits|BL-Lacertae|22 02 43.30|+42 16 40.0|330.6804|42.2778|943.2631|963.5321|R_Astrodon_2018|2459369.1424074075|180.0|21.2718|3.5178|18.2091|3.1073
48|2021-06-03|15:28:23|BL-Lacertae-20210603_152822-R_Astrodon_2018_calib.fits|BL-Lacertae|22 02 43.30|+42 16 40.0|330.6804|42.2778|941.3731|960.7636|R_Astrodon_2018|2459369.1447106483|180.0|21.2922|3.2799|18.8026|3.0169
49|2021-06-03|14:28:03|DA406-20210603_142758-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|1174.5072|1117.8339|R_Astrodon_2018|2459369.1028125|180.0|21.4920|2.2531|74.2006|1.0372
50|2021-06-03|14:31:21|DA406-20210603_143121-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|1174.1760|1119.7259|R_Astrodon_2018|2459369.1051041665|180.0|21.4928|2.1768|74.7217|1.0347
51|2021-06-03|14:37:20|KS1510-08-20210603_143714-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|887.4927|1185.2342|R_Astrodon_2018|2459369.1092592594|180.0|21.3154|2.3030|57.1648|1.1912
52|2021-06-03|14:40:38|KS1510-08-20210603_144037-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|888.4467|1184.1903|R_Astrodon_2018|2459369.1115509258|180.0|21.3274|2.4186|57.0521|1.1928
53|2021-06-03|13:47:08|Mkn421-20210603_134703-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1012.3953|1010.5683|R_Astrodon_2018|2459369.0743981483|180.0|21.3798|3.1315|42.2367|1.4971
54|2021-06-03|13:50:28|Mkn421-20210603_135028-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1012.4341|1010.5653|R_Astrodon_2018|2459369.076712963|180.0|21.3856|3.0991|41.5803|1.5164
55|2021-06-03|14:53:55|Mkn501-20210603_145354-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1024.9401|1021.0802|R_Astrodon_2018|2459369.120775463|180.0|21.5087|2.4245|68.3793|1.0730
56|2021-06-03|14:57:12|Mkn501-20210603_145712-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1024.6303|1021.7175|R_Astrodon_2018|2459369.1230555554|180.0|21.5077|2.4200|68.829|1.0698
57|2021-06-03|13:16:20|OJ287-20210603_131615-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1036.8404|1024.8474|R_Astrodon_2018|2459369.053009259|180.0|21.3831|3.3567|18.0033|3.2868
58|2021-06-03|13:19:38|OJ287-20210603_131937-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1037.2934|1026.3624|R_Astrodon_2018|2459369.055300926|180.0|21.4241|3.4987|17.2696|3.4221
59|2021-06-03|14:10:52|ON231-20210603_141047-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1017.1338|1021.2615|R_Astrodon_2018|2459369.09087963|180.0|21.3866|2.2777|53.4418|1.2518
60|2021-06-03|14:14:11|ON231-20210603_141410-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1016.7233|1021.1048|R_Astrodon_2018|2459369.09318287|180.0|21.3759|2.2188|52.7098|1.2639
61|2021-06-03|13:39:17|S4_0954+65-20210603_133917-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1039.2907|1011.5344|R_Astrodon_2018|2459369.068946759|180.0|21.0118|3.0638|30.2182|1.9898
62|2021-06-03|13:42:34|S4_0954+65-20210603_134234-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1039.0055|1012.5331|R_Astrodon_2018|2459369.071226852|180.0|20.9218|3.1204|29.8822|2.0101
63|2021-06-03|13:24:22|S5_0716+71-20210603_132417-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|1081.2097|1035.5028|R_Astrodon_2018|2459369.0585879628|180.0|21.4239|3.6393|17.9233|3.2343
64|2021-06-03|13:27:41|S5_0716+71-20210603_132740-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|1082.4457|1036.4832|R_Astrodon_2018|2459369.0608912036|180.0|21.4188|3.5191|17.6748|3.2772
65|2021-06-11|18:27:53|3C454-3-20210611_182752-R_Astrodon_2018_calib.fits|3C454-3|22 53 57.70|+16 08 54.0|343.4904|16.1483|1018.4429|1022.1999|R_Astrodon_2018|2459377.269363426|180.0|18.0020|3.4113|46.9023|1.3573
66|2021-06-11|18:31:10|3C454-3-20210611_183109-R_Astrodon_2018_calib.fits|3C454-3|22 53 57.70|+16 08 54.0|343.4904|16.1483|1019.4692|1022.8770|R_Astrodon_2018|2459377.2716435185|180.0|18.2371|3.4607|47.6571|1.3413
67|2021-06-11|18:35:39|BL-Lacertae-20210611_183534-R_Astrodon_2018_calib.fits|BL-Lacertae|22 02 43.30|+42 16 40.0|330.6804|42.2778|1041.6078|1051.2275|R_Astrodon_2018|2459377.2747569443|180.0|20.2116|2.8272|58.4572|1.1689
68|2021-06-11|18:38:57|BL-Lacertae-20210611_183857-R_Astrodon_2018_calib.fits|BL-Lacertae|22 02 43.30|+42 16 40.0|330.6804|42.2778|1042.5826|1052.9535|R_Astrodon_2018|2459377.277048611|180.0|20.0739|2.7170|59.0006|1.1624
69|2021-06-11|18:21:01|CTA102-20210611_182056-R_Astrodon_2018_calib.fits|CTA102|22 32 36.40|+11 43 51.0|338.1517|11.7308|1090.5197|1129.4620|R_Astrodon_2018|2459377.2645949074|180.0|19.5547|3.2523|48.7128|1.3192
70|2021-06-11|18:24:19|CTA102-20210611_182419-R_Astrodon_2018_calib.fits|CTA102|22 32 36.40|+11 43 51.0|338.1517|11.7308|1091.1163|1129.5370|R_Astrodon_2018|2459377.266886574|180.0|18.5246|3.1807|49.4615|1.3047
71|2021-06-11|18:43:18|ES2344+514-20210611_184313-R_Astrodon_2018_calib.fits|ES2344+514|23 47 04.00|+51 42 18.0|356.7667|51.7050|996.2536|1007.0443|R_Astrodon_2018|2459377.2800694443|180.0|18.5281|3.0864|39.8443|1.5495
72|2021-06-11|18:46:38|ES2344+514-20210611_184638-R_Astrodon_2018_calib.fits|ES2344+514|23 47 04.00|+51 42 18.0|356.7667|51.7050|997.2682|1007.1829|R_Astrodon_2018|2459377.282384259|180.0|18.5399|3.2173|40.3487|1.5338
73|2021-06-14|14:27:38|3C273-20210614_142733-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|1021.1203|1017.7124|R_Astrodon_2018|2459380.102523148|180.0|21.1965|2.1295|33.9231|1.8120
74|2021-06-14|14:30:56|3C273-20210614_143056-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|1021.2747|1018.0875|R_Astrodon_2018|2459380.104814815|180.0|21.1860|2.1315|33.1866|1.8478
75|2021-06-14|14:19:59|3C279-20210614_141953-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|1025.1693|1020.4836|R_Astrodon_2018|2459380.097210648|180.0|21.3009|2.5180|37.2978|1.6658
76|2021-06-14|14:23:16|3C279-20210614_142316-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|1025.4242|1020.3451|R_Astrodon_2018|2459380.099490741|180.0|21.3043|2.2685|36.6291|1.6921
77|2021-06-14|15:30:20|3C345-20210614_153020-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1019.8004|1017.3141|R_Astrodon_2018|2459380.1460648146|180.0|20.9834|2.2901|72.9236|1.0467
78|2021-06-14|15:33:37|3C345-20210614_153337-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1019.2798|1016.6361|R_Astrodon_2018|2459380.1483449074|180.0|20.9799|2.2638|72.7091|1.0480
79|2021-06-14|15:47:28|3C371-20210614_154723-R_Astrodon_2018_calib.fits|3C371|18 06 50.70|+69 49 28.0|271.7112|69.8244|1056.1610|1043.4054|R_Astrodon_2018|2459380.157962963|180.0|21.5251|2.0261|43.2015|1.4577
80|2021-06-14|15:50:46|3C371-20210614_155046-R_Astrodon_2018_calib.fits|3C371|18 06 50.70|+69 49 28.0|271.7112|69.8244|1056.5125|1043.5658|R_Astrodon_2018|2459380.16025463|180.0|21.5252|2.0409|43.2663|1.4561
81|2021-06-14|16:02:48|3C454-3-20210614_160248-R_Astrodon_2018_calib.fits|3C454-3|22 53 57.70|+16 08 54.0|343.4904|16.1483|1018.6584|1025.4199|R_Astrodon_2018|2459380.168611111|180.0|20.4071|2.8718|16.4251|3.4010
82|2021-06-14|16:06:06|3C454-3-20210614_160606-R_Astrodon_2018_calib.fits|3C454-3|22 53 57.70|+16 08 54.0|343.4904|16.1483|1016.4884|1022.8757|R_Astrodon_2018|2459380.170902778|180.0|20.4830|2.7977|17.1707|3.2649
83|2021-06-14|14:12:04|4C29-45-20210614_141158-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1011.7900|1022.5992|R_Astrodon_2018|2459380.091712963|180.0|21.4166|2.0286|38.9932|1.6027
84|2021-06-14|14:15:22|4C29-45-20210614_141522-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1011.9150|1022.1545|R_Astrodon_2018|2459380.0940046296|180.0|21.4115|2.1704|38.2782|1.6281
85|2021-06-14|15:02:39|4C38-41-20210614_150233-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1033.8245|1057.9930|R_Astrodon_2018|2459380.1268402776|180.0|21.3028|2.2491|75.316|1.0336
86|2021-06-14|15:05:56|4C38-41-20210614_150556-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1033.0542|1057.8632|R_Astrodon_2018|2459380.1291203704|180.0|21.2937|2.0168|75.2644|1.0340
87|2021-06-14|15:39:31|4C51-37-20210614_153926-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1147.4106|1160.4300|R_Astrodon_2018|2459380.15244213|180.0|21.5995|2.1052|60.8783|1.1436
88|2021-06-14|15:42:50|4C51-37-20210614_154249-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1147.1194|1161.5561|R_Astrodon_2018|2459380.15474537|180.0|21.6290|1.9900|60.976|1.1427
89|2021-06-14|13:49:16|4C71-07-20210614_134911-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|953.8342|1065.1078|R_Astrodon_2018|2459380.0758796297|180.0|21.4586|3.1059|18.6284|3.1226
90|2021-06-14|13:52:35|4C71-07-20210614_135235-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|955.1005|1065.5094|R_Astrodon_2018|2459380.0781828705|180.0|21.4916|3.0633|18.3703|3.1642
91|2021-06-14|16:10:40|BL-Lacertae-20210614_161034-R_Astrodon_2018_calib.fits|BL-Lacertae|22 02 43.30|+42 16 40.0|330.6804|42.2778|1005.1945|1017.1004|R_Astrodon_2018|2459380.1740740743|180.0|21.5047|2.1937|34.461|1.7456
92|2021-06-14|16:13:58|BL-Lacertae-20210614_161357-R_Astrodon_2018_calib.fits|BL-Lacertae|22 02 43.30|+42 16 40.0|330.6804|42.2778|1006.2861|1017.2956|R_Astrodon_2018|2459380.1763657406|180.0|21.4840|2.1655|35.0729|1.7197
93|2021-06-14|15:55:45|CTA102-20210614_155539-R_Astrodon_2018_calib.fits|CTA102|22 32 36.40|+11 43 51.0|338.1517|11.7308|949.0333|867.0420|R_Astrodon_2018|2459380.163715278|180.0|20.7256|3.2338|18.1088|3.1130
94|2021-06-14|15:59:03|CTA102-20210614_155903-R_Astrodon_2018_calib.fits|CTA102|22 32 36.40|+11 43 51.0|338.1517|11.7308|947.0031|864.3855|R_Astrodon_2018|2459380.1660069446|180.0|21.0147|2.4938|18.8647|2.9982
95|2021-06-14|14:43:17|DA406-20210614_144311-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|1043.0956|1096.4799|R_Astrodon_2018|2459380.113391204|180.0|21.3650|2.4021|79.1866|1.0181
96|2021-06-14|14:46:35|DA406-20210614_144634-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|1042.0735|1095.8382|R_Astrodon_2018|2459380.11568287|180.0|21.3978|2.2893|79.0816|1.0185
97|2021-06-14|16:18:32|ES2344+514-20210614_161826-R_Astrodon_2018_calib.fits|ES2344+514|23 47 04.00|+51 42 18.0|356.7667|51.7050|1016.5850|1037.9937|R_Astrodon_2018|2459380.179537037|180.0|21.6007|2.5706|19.369|2.9443
98|2021-06-14|16:21:50|ES2344+514-20210614_162150-R_Astrodon_2018_calib.fits|ES2344+514|23 47 04.00|+51 42 18.0|356.7667|51.7050|1015.0935|1036.6141|R_Astrodon_2018|2459380.1818287037|180.0|21.6138|2.5896|19.8678|2.8756
99|2021-06-14|14:51:29|KS1510-08-20210614_145123-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|1013.5467|982.1607|R_Astrodon_2018|2459380.119085648|180.0|21.2808|2.3164|52.6686|1.2621
100|2021-06-14|14:54:47|KS1510-08-20210614_145446-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|1014.4899|980.9073|R_Astrodon_2018|2459380.121377315|180.0|21.3035|2.1161|52.2667|1.2691
101|2021-06-14|14:04:21|Mkn421-20210614_140415-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|900.7844|1072.0134|R_Astrodon_2018|2459380.0863541667|180.0|21.3610|2.9442|30.3531|1.9962
102|2021-06-14|14:07:39|Mkn421-20210614_140739-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|901.0901|1072.5762|R_Astrodon_2018|2459380.0886458335|180.0|21.4134|3.0063|29.7086|2.0355
103|2021-06-14|15:23:08|Mkn501-20210614_152303-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1021.4091|1024.1836|R_Astrodon_2018|2459380.1410648148|180.0|21.3648|2.2543|73.6692|1.0420
