ID|DateObs|TimeObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
17|2021-05-06|15:34:16|4C38-41-20210506_153411-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1016.4505|1021.3567|R_Astrodon_2018|2459341.148796296|180.0|21.3739|2.2675|60.7957|1.1404
18|2021-05-06|15:37:34|4C38-41-20210506_153733-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1017.1534|1022.2390|R_Astrodon_2018|2459341.151087963|180.0|21.3781|2.0507|61.399|1.1340
19|2021-05-06|15:56:04|4C51-37-20210506_155559-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1020.7422|1017.2445|R_Astrodon_2018|2459341.1639351854|180.0|21.6272|2.4644|47.9008|1.3391
20|2021-05-06|15:59:22|4C51-37-20210506_155922-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1021.9155|1017.6347|R_Astrodon_2018|2459341.1662268518|180.0|21.6413|2.5452|48.3498|1.3300
21|2021-05-06|12:48:29|4C71-07-20210506_124823-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1068.7977|1024.0286|R_Astrodon_2018|2459341.0336689814|180.0|21.7041|3.1879|35.4596|1.7219
22|2021-05-06|12:51:48|4C71-07-20210506_125147-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1067.0760|1024.1364|R_Astrodon_2018|2459341.035972222|180.0|21.6758|3.1864|35.2334|1.7315
23|2021-05-06|15:17:49|DA406-20210506_151744-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|1156.4952|1095.8539|R_Astrodon_2018|2459341.137372685|180.0|21.5224|2.2237|63.0292|1.1170
24|2021-05-06|15:21:08|DA406-20210506_152107-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|1157.0423|1096.8043|R_Astrodon_2018|2459341.139675926|180.0|21.5173|2.0954|63.689|1.1108
25|2021-05-06|15:25:51|KS1510-08-20210506_152546-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|1028.9608|1039.6823|R_Astrodon_2018|2459341.142951389|180.0|21.3421|2.3858|55.6496|1.2096
26|2021-05-06|15:29:09|KS1510-08-20210506_152909-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|1027.4516|1040.9486|R_Astrodon_2018|2459341.1452430557|180.0|21.3524|2.3560|55.8981|1.2062
27|2021-05-06|13:03:35|Mkn421-20210506_130329-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1038.5747|1068.0765|R_Astrodon_2018|2459341.0441550924|180.0|21.5043|2.7165|70.3312|1.0631
28|2021-05-06|13:06:53|Mkn421-20210506_130653-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1038.5121|1067.7940|R_Astrodon_2018|2459341.0464467593|180.0|21.5052|2.7536|69.8579|1.0664
29|2021-05-06|15:41:20|Mkn501-20210506_154119-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1023.0963|1020.3347|R_Astrodon_2018|2459341.1537037035|180.0|21.5393|2.2849|58.1183|1.1717
30|2021-05-06|15:44:37|Mkn501-20210506_154437-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1023.5360|1020.8957|R_Astrodon_2018|2459341.1559837963|180.0|21.5339|2.3274|58.7076|1.1645
31|2021-05-06|11:44:37|OJ248-20210506_114432-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1028.2796|1036.7000|R_Astrodon_2018|2459340.98931713|180.0|21.2537|3.0921|59.0865|1.1705
32|2021-05-06|11:47:55|OJ248-20210506_114754-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1027.6513|1036.1836|R_Astrodon_2018|2459340.991608796|180.0|21.2774|3.1384|58.3357|1.1799
33|2021-05-06|12:24:54|OJ287-20210506_122448-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1027.2250|1033.5092|R_Astrodon_2018|2459341.0172916665|180.0|21.7798|2.7984|54.6736|1.2320
34|2021-05-06|12:28:11|OJ287-20210506_122811-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1026.5836|1033.0248|R_Astrodon_2018|2459341.0195717593|180.0|21.7935|3.1218|53.9192|1.2439
35|2021-05-06|12:32:39|OJ49-20210506_123234-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|1019.4000|1011.5021|R_Astrodon_2018|2459341.022673611|180.0|21.2539|2.6393|42.0821|1.5044
36|2021-05-06|12:35:57|OJ49-20210506_123557-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|1018.8350|1011.2942|R_Astrodon_2018|2459341.024965278|180.0|21.2581|2.6788|41.352|1.5263
37|2021-05-06|13:31:13|ON231-20210506_133108-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|900.2631|1155.8458|R_Astrodon_2018|2459341.0633449075|180.0|21.4578|2.2411|84.5571|1.0048
38|2021-05-06|13:34:32|ON231-20210506_133431-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|899.9661|1155.3618|R_Astrodon_2018|2459341.0656481483|180.0|21.4514|2.3313|84.1588|1.0056
39|2021-05-06|11:36:55|PKS0735+17-20210506_113650-R_Astrodon_2018_calib.fits|PKS0735+17|07 38 07.40|+17 42 19.0|114.5308|17.7053|1017.1146|1217.0072|R_Astrodon_2018|2459340.9839699073|180.0|21.6596|2.8350|47.5334|1.3636
40|2021-05-06|11:40:13|PKS0735+17-20210506_114013-R_Astrodon_2018_calib.fits|PKS0735+17|07 38 07.40|+17 42 19.0|114.5308|17.7053|1016.8180|1216.1978|R_Astrodon_2018|2459340.986261574|180.0|21.6622|3.3365|46.7747|1.3805
41|2021-05-06|12:55:42|S4_0954+65-20210506_125542-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1074.8525|1033.5121|R_Astrodon_2018|2459341.0386805558|180.0|21.1470|2.8912|43.8001|1.4440
42|2021-05-06|12:59:00|S4_0954+65-20210506_125900-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1073.3895|1033.6045|R_Astrodon_2018|2459341.040972222|180.0|21.1523|2.9741|43.5822|1.4498
43|2021-05-06|12:40:48|S5_0716+71-20210506_124043-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|1056.3798|1028.1308|R_Astrodon_2018|2459341.0283333333|180.0|21.6499|3.4597|30.0276|1.9958
44|2021-05-06|12:44:06|S5_0716+71-20210506_124405-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|1055.4780|1027.7362|R_Astrodon_2018|2459341.030625|180.0|21.6485|3.4448|29.7726|2.0112
45|2021-05-07|15:29:27|3C279-20210507_152921-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|1035.5613|1021.4251|R_Astrodon_2018|2459342.145451389|180.0|21.4643|2.5846|51.9699|1.2759
46|2021-05-07|15:32:45|3C279-20210507_153245-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|1035.9762|1020.3579|R_Astrodon_2018|2459342.1477430556|180.0|21.4498|2.6695|51.4492|1.2853
47|2021-05-07|15:21:31|4C29-45-20210507_152126-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1006.7323|989.1403|R_Astrodon_2018|2459342.1399421296|180.0|21.5157|2.6721|56.4332|1.2059
48|2021-05-07|15:24:49|4C29-45-20210507_152448-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1007.0776|988.2470|R_Astrodon_2018|2459342.1422337964|180.0|21.5312|2.5718|55.7115|1.2163
49|2021-05-07|13:43:27|4C71-07-20210507_134321-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1046.4019|1018.7455|R_Astrodon_2018|2459342.071840278|180.0|21.6328|2.5561|31.1458|1.9317
50|2021-05-07|13:46:46|4C71-07-20210507_134645-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1045.8456|1019.2826|R_Astrodon_2018|2459342.0741435187|180.0|21.6245|2.4709|30.8876|1.9461
51|2021-05-07|13:58:29|Mkn421-20210507_135824-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1022.7777|1048.3383|R_Astrodon_2018|2459342.0822800924|180.0|21.5082|3.3104|60.5088|1.1521
52|2021-05-07|14:01:47|Mkn421-20210507_140147-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1022.5052|1048.3451|R_Astrodon_2018|2459342.084571759|180.0|21.4932|3.0565|59.9011|1.1592
53|2021-05-07|12:39:26|OJ248-20210507_123921-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1034.2406|1029.9051|R_Astrodon_2018|2459342.0273842593|180.0|21.2523|2.5119|45.772|1.4047
54|2021-05-07|12:42:44|OJ248-20210507_124243-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1033.9758|1030.1626|R_Astrodon_2018|2459342.029675926|180.0|21.2156|2.4770|45.0279|1.4229
55|2021-05-07|12:46:29|OJ287-20210507_124629-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1022.2691|1026.0626|R_Astrodon_2018|2459342.0322800926|180.0|21.7625|2.9555|48.8156|1.3371
56|2021-05-07|12:49:46|OJ287-20210507_124946-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1021.8218|1025.6311|R_Astrodon_2018|2459342.0345601854|180.0|21.7205|3.7382|48.0627|1.3529
57|2021-05-07|12:54:13|OJ49-20210507_125408-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|1022.7369|1019.7712|R_Astrodon_2018|2459342.037650463|180.0|21.2608|2.2870|36.3982|1.7019
58|2021-05-07|12:57:31|OJ49-20210507_125730-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|1022.6694|1020.1404|R_Astrodon_2018|2459342.0399421295|180.0|21.2492|2.2029|35.6563|1.7327
59|2021-05-07|15:37:22|ON231-20210507_153717-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1018.4145|1017.8282|R_Astrodon_2018|2459342.150949074|180.0|21.4594|2.8905|57.7829|1.1875
60|2021-05-07|15:40:40|ON231-20210507_154040-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1018.1448|1017.3069|R_Astrodon_2018|2459342.1532407408|180.0|21.4685|2.8352|57.0541|1.1973
61|2021-05-07|12:31:42|PKS0735+17-20210507_123137-R_Astrodon_2018_calib.fits|PKS0735+17|07 38 07.40|+17 42 19.0|114.5308|17.7053|1033.9885|1026.0089|R_Astrodon_2018|2459342.0220138887|180.0|21.6367|2.4105|34.0632|1.8027
62|2021-05-07|12:35:00|PKS0735+17-20210507_123500-R_Astrodon_2018_calib.fits|PKS0735+17|07 38 07.40|+17 42 19.0|114.5308|17.7053|1034.3145|1026.5051|R_Astrodon_2018|2459342.0243055555|180.0|21.6317|2.3975|33.3089|1.8389
63|2021-05-07|13:50:40|S4_0954+65-20210507_135040-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1049.2584|1023.6717|R_Astrodon_2018|2459342.076851852|180.0|21.1799|2.5612|39.2969|1.5793
64|2021-05-07|13:53:57|S4_0954+65-20210507_135356-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1047.9978|1024.2220|R_Astrodon_2018|2459342.0791319446|180.0|21.1744|2.5683|39.0127|1.5890
65|2021-05-07|13:02:22|S5_0716+71-20210507_130217-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|1054.3441|1029.3988|R_Astrodon_2018|2459342.043310185|180.0|21.6591|2.5651|28.0341|2.1246
66|2021-05-07|13:39:02|S5_0716+71-20210507_133857-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|1050.2244|1026.3754|R_Astrodon_2018|2459342.068773148|180.0|21.5568|2.4055|25.1085|2.3523
67|2021-05-08|15:05:20|3C273-20210508_150515-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|1020.2396|1014.0406|R_Astrodon_2018|2459343.1287037036|180.0|21.3377|2.2041|56.5081|1.2050
68|2021-05-08|15:08:38|3C273-20210508_150838-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|1020.0812|1013.0219|R_Astrodon_2018|2459343.1309953704|180.0|21.3851|2.2414|55.889|1.2139
69|2021-05-08|14:49:21|3C279-20210508_144915-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|1033.7157|1028.3221|R_Astrodon_2018|2459343.1176041667|180.0|21.4977|2.3823|56.9151|1.1976
70|2021-05-08|14:52:39|3C279-20210508_145239-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|1034.2312|1027.2913|R_Astrodon_2018|2459343.1198958335|180.0|21.4929|2.3040|56.5305|1.2031
71|2021-05-08|15:44:52|3C345-20210508_154452-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1026.6844|1024.2858|R_Astrodon_2018|2459343.1561574074|180.0|21.1162|2.3260|62.008|1.1278
72|2021-05-08|15:48:09|3C345-20210508_154809-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1027.2354|1025.1870|R_Astrodon_2018|2459343.1584375|180.0|21.1113|2.2414|62.5655|1.1222
73|2021-05-08|14:41:16|4C29-45-20210508_144110-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1022.2192|1028.4791|R_Astrodon_2018|2459343.1119907405|180.0|21.5510|2.1214|64.3585|1.1130
74|2021-05-08|14:44:34|4C29-45-20210508_144434-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1021.4971|1027.7617|R_Astrodon_2018|2459343.1142824073|180.0|21.5220|2.1042|63.6409|1.1199
75|2021-05-08|15:30:48|4C38-41-20210508_153042-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1019.6354|1021.3528|R_Astrodon_2018|2459343.146388889|180.0|21.3926|2.3564|61.5987|1.1318
76|2021-05-08|15:34:06|4C38-41-20210508_153406-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1020.3704|1021.9810|R_Astrodon_2018|2459343.1486805556|180.0|21.4042|2.3938|62.1963|1.1257
77|2021-05-08|15:52:33|4C51-37-20210508_155228-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1023.5890|1015.7537|R_Astrodon_2018|2459343.1614930555|180.0|21.6631|2.6627|48.4915|1.3271
78|2021-05-08|15:55:51|4C51-37-20210508_155551-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1024.6492|1015.9764|R_Astrodon_2018|2459343.1637847223|180.0|21.6631|2.6714|48.9354|1.3184
79|2021-05-08|12:56:30|4C71-07-20210508_125625-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1061.6679|1028.4187|R_Astrodon_2018|2459343.039236111|180.0|21.6381|3.3948|34.3559|1.7702
80|2021-05-08|12:59:49|4C71-07-20210508_125949-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1060.0330|1028.4045|R_Astrodon_2018|2459343.041539352|180.0|21.6763|3.2709|34.1192|1.7810
81|2021-05-08|15:14:20|DA406-20210508_151415-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|1150.1427|1106.8963|R_Astrodon_2018|2459343.1349537037|180.0|21.5419|2.2773|63.8999|1.1088
82|2021-05-08|15:17:39|DA406-20210508_151738-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|1150.5898|1107.6872|R_Astrodon_2018|2459343.1372569446|180.0|21.5438|2.2504|64.5557|1.1029
83|2021-05-08|15:22:23|KS1510-08-20210508_152218-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|1020.8139|1040.8177|R_Astrodon_2018|2459343.1405439815|180.0|21.3649|2.5842|55.9769|1.2052
84|2021-05-08|15:25:41|KS1510-08-20210508_152541-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|1018.7607|1042.3684|R_Astrodon_2018|2459343.1428356483|180.0|21.3746|2.4023|56.202|1.2022
85|2021-05-08|14:33:31|Mkn421-20210508_143326-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1026.0670|1011.8856|R_Astrodon_2018|2459343.1066087964|180.0|21.5068|2.8738|53.1506|1.2548
86|2021-05-08|14:36:50|Mkn421-20210508_143650-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1025.7294|1011.7949|R_Astrodon_2018|2459343.108912037|180.0|21.4995|3.2335|52.5104|1.2656
87|2021-05-08|15:37:52|Mkn501-20210508_153751-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1023.5324|1018.8211|R_Astrodon_2018|2459343.151296296|180.0|21.5546|2.5136|58.9067|1.1621
88|2021-05-08|15:41:09|Mkn501-20210508_154109-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1024.1457|1019.7347|R_Astrodon_2018|2459343.153576389|180.0|21.5691|2.4099|59.4909|1.1552
89|2021-05-08|12:25:53|OJ248-20210508_122547-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1023.2445|1029.9462|R_Astrodon_2018|2459343.017974537|180.0|21.2655|3.2497|47.9435|1.3551
90|2021-05-08|12:29:11|OJ248-20210508_122911-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1022.6901|1029.8275|R_Astrodon_2018|2459343.0202662037|180.0|21.2489|3.7253|47.198|1.3714
91|2021-05-08|12:32:57|OJ287-20210508_123256-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1022.5480|1026.7548|R_Astrodon_2018|2459343.0228819447|180.0|21.7607|2.9832|51.0186|1.2939
92|2021-05-08|12:36:14|OJ287-20210508_123613-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1022.0319|1026.3302|R_Astrodon_2018|2459343.025162037|180.0|21.7734|2.6563|50.265|1.3082
93|2021-05-08|12:40:39|OJ49-20210508_124034-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|1022.0702|1018.1667|R_Astrodon_2018|2459343.0282291668|180.0|21.2211|3.3734|38.5567|1.6192
94|2021-05-08|12:43:58|OJ49-20210508_124357-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|1022.0838|1018.1342|R_Astrodon_2018|2459343.0305324076|180.0|21.2525|2.9735|37.815|1.6463
95|2021-05-08|14:57:18|ON231-20210508_145712-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1017.4836|1018.2101|R_Astrodon_2018|2459343.123125|180.0|21.4632|2.4553|65.7528|1.1004
96|2021-05-08|15:00:37|ON231-20210508_150036-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1016.8552|1017.2404|R_Astrodon_2018|2459343.1254282407|180.0|21.4601|2.3696|65.0231|1.1069
97|2021-05-08|12:18:08|PKS0735+17-20210508_121803-R_Astrodon_2018_calib.fits|PKS0735+17|07 38 07.40|+17 42 19.0|114.5308|17.7053|1023.9360|1020.1652|R_Astrodon_2018|2459343.0125925927|180.0|21.6248|3.5199|36.2677|1.7059
98|2021-05-08|12:21:27|PKS0735+17-20210508_122127-R_Astrodon_2018_calib.fits|PKS0735+17|07 38 07.40|+17 42 19.0|114.5308|17.7053|1023.8829|1020.7379|R_Astrodon_2018|2459343.0148958336|180.0|21.6358|3.2173|35.5085|1.7376
99|2021-05-08|13:03:45|S4_0954+65-20210508_130345-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1068.0396|1035.8780|R_Astrodon_2018|2459343.0442708335|180.0|21.1375|2.9929|42.7081|1.4738
100|2021-05-08|13:07:02|S4_0954+65-20210508_130702-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1066.2443|1035.7345|R_Astrodon_2018|2459343.046550926|180.0|21.1586|2.9375|42.4702|1.4806
101|2021-05-08|12:48:49|S5_0716+71-20210508_124843-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|1053.9498|1029.9733|R_Astrodon_2018|2459343.033900463|180.0|21.6037|3.7849|28.7918|2.0735
102|2021-05-08|12:52:07|S5_0716+71-20210508_125207-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|1052.9418|1030.4506|R_Astrodon_2018|2459343.03619213|180.0|21.6050|3.6070|28.5325|2.0906
103|2021-05-10|15:09:49|3C273-20210510_150944-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|1020.8712|1008.4370|R_Astrodon_2018|2459345.1318171294|180.0|20.9272|1.9693|54.1555|1.2404
