 2458211.23520   12.889   0.063   Lulin (SLT)
 2458211.23750   12.845   0.028   Lulin (SLT)
 2458213.15240   12.831   0.033   Lulin (SLT)
 2458213.15470   12.808   0.020   Lulin (SLT)
 2458214.15150   12.871   0.047   Lulin (SLT)
 2458214.15370   12.875   0.051   Lulin (SLT)
 2458217.08890   12.853   0.061   Lulin (SLT)
 2458217.09120   12.838   0.056   Lulin (SLT)
 2458219.11670   12.854   0.068   Lulin (SLT)
 2458219.11890   12.864   0.062   Lulin (SLT)
 2458221.15800   12.874   0.046   Lulin (SLT)
 2458221.16030   12.872   0.037   Lulin (SLT)
 2458222.09460   12.863   0.039   Lulin (SLT)
 2458222.09690   12.870   0.032   Lulin (SLT)
 2458226.21320   12.879   0.045   Lulin (SLT)
 2458226.21550   12.867   0.046   Lulin (SLT)
 2458227.09720   12.862   0.025   Lulin (SLT)
 2458227.09950   12.870   0.030   Lulin (SLT)
 2458229.16710   12.872   0.044   Lulin (SLT)
 2458229.16930   12.826   0.026   Lulin (SLT)
 2458231.18770   12.850   0.043   Lulin (SLT)
 2458231.19000   12.857   0.037   Lulin (SLT)
 2458232.19610   12.879   0.036   Lulin (SLT)
 2458232.19830   12.871   0.016   Lulin (SLT)
 2458240.17860   12.883   0.045   Lulin (SLT)
 2458240.18080   12.887   0.046   Lulin (SLT)
 2458241.07620   12.920   0.046   Lulin (SLT)
 2458241.07840   12.889   0.040   Lulin (SLT)
 2458244.06840   12.866   0.015   Lulin (SLT)
 2458244.07070   12.865   0.017   Lulin (SLT)
 2458249.13480   12.866   0.035   Lulin (SLT)
 2458249.13700   12.865   0.037   Lulin (SLT)
 2458251.10460   12.881   0.056   Lulin (SLT)
 2458251.10690   12.873   0.047   Lulin (SLT)
 2458252.21580   12.814   0.036   Lulin (SLT)
 2458252.21810   12.875   0.050   Lulin (SLT)
 2458253.11190   12.842   0.030   Lulin (SLT)
 2458253.11410   12.835   0.030   Lulin (SLT)
 2458255.07640   12.847   0.031   Lulin (SLT)
 2458255.07860   12.832   0.030   Lulin (SLT)
 2458256.19640   12.868   0.048   Lulin (SLT)
 2458256.19870   12.869   0.043   Lulin (SLT)
 2458257.08350   12.868   0.046   Lulin (SLT)
 2458257.08580   12.837   0.026   Lulin (SLT)
 2458258.21260   12.886   0.047   Lulin (SLT)
 2458258.21480   12.884   0.048   Lulin (SLT)
 2458259.07890   12.876   0.051   Lulin (SLT)
 2458259.08110   12.860   0.035   Lulin (SLT)
 2458260.04540   12.868   0.033   Lulin (SLT)
 2458260.04770   12.875   0.044   Lulin (SLT)
 2458261.05220   12.872   0.037   Lulin (SLT)
 2458261.05450   12.854   0.031   Lulin (SLT)
 2458264.07720   12.784   0.040   Lulin (SLT)
 2458264.07950   12.773   0.038   Lulin (SLT)
 2458265.11250   12.945   0.055   Lulin (SLT)
 2458265.11470   12.901   0.049   Lulin (SLT)
 2458266.06430   12.840   0.013   Lulin (SLT)
 2458266.06650   12.823   0.023   Lulin (SLT)
 2458267.15130   12.905   0.061   Lulin (SLT)
 2458267.15360   12.905   0.050   Lulin (SLT)
 2458308.02440   12.843   0.011   Lulin (SLT)
 2458308.02660   12.842   0.010   Lulin (SLT)
 2458314.04500   12.838   0.008   Lulin (SLT)
 2458314.04720   12.834   0.007   Lulin (SLT)
 2458455.36650   12.821   0.037   Lulin (SLT)
 2458455.36880   12.821   0.051   Lulin (SLT)
 2458456.37090   12.754   0.015   Lulin (SLT)
 2458456.37320   12.766   0.013   Lulin (SLT)
 2458489.32340   12.771   0.043   Lulin (SLT)
 2458489.32570   12.802   0.048   Lulin (SLT)
 2458490.40660   12.749   0.022   Lulin (SLT)
 2458490.40890   12.748   0.035   Lulin (SLT)
 2458493.21420   12.803   0.052   Lulin (SLT)
 2458495.35820   12.739   0.019   Lulin (SLT)
 2458495.36050   12.737   0.030   Lulin (SLT)
 2458495.39680   12.770   0.033   Lulin (SLT)
 2458497.33950   12.756   0.039   Lulin (SLT)
 2458497.34180   12.795   0.051   Lulin (SLT)
 2458506.35730   12.816   0.047   Lulin (SLT)
 2458506.35970   12.820   0.040   Lulin (SLT)
 2458512.35080   12.808   0.042   Lulin (SLT)
 2458512.35310   12.811   0.034   Lulin (SLT)
 2458513.33070   12.744   0.014   Lulin (SLT)
 2458513.33300   12.743   0.014   Lulin (SLT)
 2458514.28580   12.805   0.046   Lulin (SLT)
 2458514.28810   12.807   0.048   Lulin (SLT)
 2458515.37010   12.802   0.021   Lulin (SLT)
 2458515.37240   12.803   0.028   Lulin (SLT)
 2458516.36840   12.800   0.025   Lulin (SLT)
 2458516.37070   12.797   0.009   Lulin (SLT)
 2458517.31750   12.771   0.035   Lulin (SLT)
 2458517.31980   12.769   0.035   Lulin (SLT)
 2458518.37050   12.756   0.021   Lulin (SLT)
 2458518.37280   12.755   0.021   Lulin (SLT)
 2458522.26240   12.783   0.044   Lulin (SLT)
 2458522.26470   12.799   0.037   Lulin (SLT)
 2458523.29240   12.791   0.061   Lulin (SLT)
 2458523.30350   12.797   0.047   Lulin (SLT)
 2458526.22800   12.752   0.033   Lulin (SLT)
 2458526.23030   12.739   0.027   Lulin (SLT)
 2458527.29450   12.747   0.027   Lulin (SLT)
 2458527.29680   12.774   0.039   Lulin (SLT)
 2458529.30970   12.742   0.020   Lulin (SLT)
 2458529.31200   12.738   0.031   Lulin (SLT)
 2458530.36480   12.745   0.014   Lulin (SLT)
 2458530.36710   12.732   0.014   Lulin (SLT)
 2458534.37350   12.788   0.031   Lulin (SLT)
 2458534.37580   12.824   0.044   Lulin (SLT)
 2458535.32660   12.742   0.020   Lulin (SLT)
 2458535.32890   12.720   0.026   Lulin (SLT)
 2458543.29170   12.754   0.026   Lulin (SLT)
 2458543.29400   12.746   0.025   Lulin (SLT)
 2458544.17710   12.740   0.029   Lulin (SLT)
 2458544.17930   12.727   0.024   Lulin (SLT)
 2458544.38120   12.750   0.018   Lulin (SLT)
 2458544.38350   12.749   0.021   Lulin (SLT)
 2458545.27110   12.789   0.028   Lulin (SLT)
 2458545.27340   12.793   0.042   Lulin (SLT)
 2458546.24140   12.779   0.047   Lulin (SLT)
 2458546.24370   12.776   0.044   Lulin (SLT)
 2458546.28690   12.777   0.039   Lulin (SLT)
 2458546.28920   12.770   0.039   Lulin (SLT)
 2458562.26940   12.787   0.027   Lulin (SLT)
 2458562.27170   12.779   0.039   Lulin (SLT)
 2458568.18520   12.765   0.044   Lulin (SLT)
 2458568.18750   12.750   0.036   Lulin (SLT)
 2458569.19260   12.741   0.039   Lulin (SLT)
 2458569.19480   12.704   0.022   Lulin (SLT)
 2458570.09660   12.759   0.055   Lulin (SLT)
 2458570.09880   12.760   0.047   Lulin (SLT)
 2458571.10390   12.745   0.053   Lulin (SLT)
 2458571.10610   12.748   0.045   Lulin (SLT)
 2458573.29530   12.772   0.020   Lulin (SLT)
 2458573.29760   12.761   0.013   Lulin (SLT)
 2458574.13570   12.747   0.054   Lulin (SLT)
 2458574.13790   12.750   0.056   Lulin (SLT)
 2458576.27900   12.774   0.045   Lulin (SLT)
 2458576.28120   12.784   0.043   Lulin (SLT)
 2458577.23290   12.727   0.026   Lulin (SLT)
 2458577.23510   12.718   0.026   Lulin (SLT)
 2458579.23590   12.747   0.036   Lulin (SLT)
 2458579.23820   12.735   0.029   Lulin (SLT)
 2458580.10770   12.716   0.042   Lulin (SLT)
 2458580.11000   12.725   0.047   Lulin (SLT)
 2458581.08640   12.763   0.056   Lulin (SLT)
 2458581.08860   12.752   0.058   Lulin (SLT)
 2458583.08030   12.771   0.026   Lulin (SLT)
 2458583.08260   12.770   0.028   Lulin (SLT)
 2458584.05860   12.754   0.059   Lulin (SLT)
 2458584.06080   12.733   0.046   Lulin (SLT)
 2458584.27040   12.769   0.041   Lulin (SLT)
 2458584.27260   12.788   0.020   Lulin (SLT)
 2458597.10130   12.758   0.037   Lulin (SLT)
