 2459215.95252   12.696   0.009   Lulin (SLT)
 2459215.95479   12.704   0.008   Lulin (SLT)
 2459215.95705   12.704   0.008   Lulin (SLT)
 2459215.95931   12.703   0.008   Lulin (SLT)
 2459215.96156   12.708   0.008   Lulin (SLT)
 2459215.96382   12.704   0.008   Lulin (SLT)
 2459215.96608   12.702   0.007   Lulin (SLT)
 2459215.96832   12.698   0.008   Lulin (SLT)
 2459215.97065   12.671   0.009   Lulin (SLT)
 2459215.97291   12.668   0.008   Lulin (SLT)
 2459215.97515   12.691   0.007   Lulin (SLT)
 2459215.97741   12.684   0.007   Lulin (SLT)
 2459215.97965   12.695   0.007   Lulin (SLT)
 2459215.98191   12.691   0.007   Lulin (SLT)
 2459215.98416   12.663   0.007   Lulin (SLT)
 2459215.98641   12.661   0.007   Lulin (SLT)
 2459215.98866   12.681   0.007   Lulin (SLT)
 2459215.99090   12.676   0.007   Lulin (SLT)
 2459215.99315   12.678   0.016   Lulin (SLT)
 2459215.99850   12.677   0.009   Lulin (SLT)
 2459216.00078   12.691   0.007   Lulin (SLT)
 2459216.00303   12.692   0.009   Lulin (SLT)
 2459216.00528   12.696   0.007   Lulin (SLT)
 2459216.00755   12.693   0.007   Lulin (SLT)
 2459216.00979   12.693   0.007   Lulin (SLT)
 2459216.01205   12.687   0.008   Lulin (SLT)
 2459216.01431   12.692   0.007   Lulin (SLT)
 2459216.01656   12.685   0.008   Lulin (SLT)
 2459216.01882   12.690   0.007   Lulin (SLT)
 2459216.02106   12.683   0.009   Lulin (SLT)
 2459216.02332   12.678   0.008   Lulin (SLT)
 2459216.02559   12.680   0.008   Lulin (SLT)
 2459216.02785   12.678   0.009   Lulin (SLT)
 2459216.03010   12.673   0.008   Lulin (SLT)
 2459216.03250   12.671   0.008   Lulin (SLT)
 2459216.99731   12.490   0.007   Lulin (SLT)
 2459216.99958   12.482   0.007   Lulin (SLT)
 2459217.00184   12.487   0.007   Lulin (SLT)
 2459217.00411   12.490   0.008   Lulin (SLT)
 2459217.00637   12.490   0.007   Lulin (SLT)
 2459217.00862   12.490   0.007   Lulin (SLT)
 2459217.01301   12.487   0.007   Lulin (SLT)
 2459217.01529   12.489   0.007   Lulin (SLT)
 2459217.01755   12.484   0.007   Lulin (SLT)
 2459217.01980   12.487   0.007   Lulin (SLT)
 2459217.02207   12.483   0.007   Lulin (SLT)
 2459217.02433   12.488   0.007   Lulin (SLT)
 2459217.02659   12.486   0.009   Lulin (SLT)
 2459217.02885   12.483   0.009   Lulin (SLT)
 2459217.03112   12.482   0.007   Lulin (SLT)
 2459217.03338   12.492   0.008   Lulin (SLT)
 2459217.03564   12.486   0.008   Lulin (SLT)
 2459217.03802   12.485   0.008   Lulin (SLT)
 2459217.04028   12.486   0.009   Lulin (SLT)
 2459217.04253   12.487   0.010   Lulin (SLT)
 2459217.04479   12.479   0.010   Lulin (SLT)
 2459217.04705   12.479   0.009   Lulin (SLT)
 2459217.04931   12.485   0.009   Lulin (SLT)
 2459217.05155   12.488   0.009   Lulin (SLT)
 2459217.05381   12.489   0.009   Lulin (SLT)
 2459217.05608   12.481   0.011   Lulin (SLT)
 2459217.05833   12.490   0.010   Lulin (SLT)
 2459217.06061   12.491   0.013   Lulin (SLT)
 2459217.06288   12.492   0.012   Lulin (SLT)
 2459217.06513   12.500   0.013   Lulin (SLT)
 2459217.06751   12.482   0.014   Lulin (SLT)
 2459217.06979   12.493   0.015   Lulin (SLT)
 2459217.96987   12.335   0.008   Lulin (SLT)
 2459217.97214   12.326   0.009   Lulin (SLT)
 2459217.97441   12.316   0.009   Lulin (SLT)
 2459217.97668   12.345   0.008   Lulin (SLT)
 2459217.97896   12.350   0.008   Lulin (SLT)
 2459217.98122   12.332   0.009   Lulin (SLT)
 2459217.98348   12.327   0.009   Lulin (SLT)
 2459217.98575   12.368   0.008   Lulin (SLT)
 2459217.98801   12.382   0.008   Lulin (SLT)
 2459217.99028   12.383   0.008   Lulin (SLT)
 2459217.99253   12.400   0.007   Lulin (SLT)
 2459217.99479   12.401   0.009   Lulin (SLT)
 2459217.99706   12.405   0.007   Lulin (SLT)
 2459217.99933   12.410   0.007   Lulin (SLT)
 2459218.00160   12.414   0.007   Lulin (SLT)
 2459218.00387   12.421   0.008   Lulin (SLT)
