 2458853.02220   12.805   0.011   Lulin (SLT)
 2458853.02450   12.812   0.008   Lulin (SLT)
 2458854.02140   12.654   0.011   Lulin (SLT)
 2458855.98520   12.901   0.008   Lulin (SLT)
 2458855.98750   12.918   0.008   Lulin (SLT)
 2458857.01150   12.780   0.010   Lulin (SLT)
 2458857.99440   12.977   0.009   Lulin (SLT)
 2458857.99670   12.935   0.009   Lulin (SLT)
 2458864.97610   12.784   0.010   Lulin (SLT)
 2458864.97840   12.807   0.010   Lulin (SLT)
 2458937.37160   12.920   0.008   Lulin (SLT)
 2458937.37390   12.927   0.009   Lulin (SLT)
 2458938.36840   12.693   0.009   Lulin (SLT)
 2458938.37070   12.694   0.012   Lulin (SLT)
 2458952.32270   13.557   0.008   Lulin (SLT)
 2458952.32490   13.557   0.008   Lulin (SLT)
 2458955.34910   13.564   0.010   Lulin (SLT)
 2458955.35140   13.563   0.010   Lulin (SLT)
 2458959.34250   13.399   0.015   Lulin (SLT)
 2458959.34480   13.396   0.013   Lulin (SLT)
 2458960.28100   13.423   0.017   Lulin (SLT)
 2458960.28350   13.424   0.018   Lulin (SLT)
 2458960.31640   13.447   0.014   Lulin (SLT)
 2458960.31880   13.429   0.014   Lulin (SLT)
 2458960.34850   13.366   0.013   Lulin (SLT)
 2458960.35090   13.352   0.013   Lulin (SLT)
 2458979.22270   13.898   0.011   Lulin (SLT)
 2458979.22500   13.899   0.011   Lulin (SLT)
 2459002.20460   13.639   0.013   Lulin (SLT)
 2459002.20680   13.631   0.011   Lulin (SLT)
 2459003.22800   13.315   0.025   Lulin (SLT)
 2459003.23020   13.321   0.016   Lulin (SLT)
 2459004.18870   13.512   0.009   Lulin (SLT)
 2459006.31870   13.118   0.008   Lulin (SLT)
 2459006.32090   13.100   0.008   Lulin (SLT)
 2459017.16190   14.056   0.012   Lulin (SLT)
 2459017.28150   14.089   0.016   Lulin (SLT)
 2459017.28380   14.087   0.017   Lulin (SLT)
 2459018.22070   14.267   0.014   Lulin (SLT)
 2459018.22300   14.272   0.015   Lulin (SLT)
 2459045.10100   14.106   0.013   Lulin (SLT)
 2459045.10330   14.124   0.013   Lulin (SLT)
 2459045.25640   14.098   0.014   Lulin (SLT)
 2459046.32700   13.995   0.017   Lulin (SLT)
 2459048.12080   13.699   0.013   Lulin (SLT)
 2459049.30560   13.770   0.011   Lulin (SLT)
 2459049.30790   13.739   0.011   Lulin (SLT)
 2459050.16310   13.775   0.015   Lulin (SLT)
 2459050.16540   13.770   0.016   Lulin (SLT)
 2459051.17420   13.780   0.017   Lulin (SLT)
 2459051.17650   13.779   0.018   Lulin (SLT)
 2459052.17190   13.664   0.010   Lulin (SLT)
 2459052.17420   13.659   0.010   Lulin (SLT)
 2459054.14340   13.763   0.012   Lulin (SLT)
 2459054.14570   13.761   0.013   Lulin (SLT)
 2459056.17460   13.589   0.015   Lulin (SLT)
 2459056.17680   13.581   0.016   Lulin (SLT)
 2459062.21370   13.136   0.008   Lulin (SLT)
 2459062.21600   13.137   0.008   Lulin (SLT)
 2459068.25470   12.697   0.009   Lulin (SLT)
 2459068.25696   12.722   0.010   Lulin (SLT)
 2459069.14238   12.744   0.009   Lulin (SLT)
 2459069.14464   12.728   0.011   Lulin (SLT)
 2459070.12597   12.470   0.011   Lulin (SLT)
 2459070.12823   12.479   0.011   Lulin (SLT)
 2459071.13080   12.406   0.011   Lulin (SLT)
 2459071.13307   12.426   0.012   Lulin (SLT)
 2459080.16137   12.130   0.012   Lulin (SLT)
 2459080.16365   12.119   0.013   Lulin (SLT)
 2459081.28403   12.042   0.019   Lulin (SLT)
 2459081.28631   12.053   0.018   Lulin (SLT)
 2459085.14021   12.108   0.017   Lulin (SLT)
